2.4008586719e-40,-1.9390327370e-40,-3.9424175837e-38,4.3043054344e-39,-1.6042953789e-23,1.1207193396e-08,2.6394577614e-40,-5.1202142679e-39,2.3607955488e-40,-3.3982303194e-08,-3.1411133250e-08,6.9408452511e-01,-9.3731455505e-02,7.6327919960e-02,-4.2704384774e-02,7.1245037019e-02,-9.6388362348e-02,1.5231421590e-01,6.5132826567e-02,6.4930625260e-02,9.1007454321e-03,-1.4833522029e-02
1.2892086002e-40,5.6990009804e-39,-6.0433476572e-39,-3.4469560015e-40,-5.9838863595e-39,7.9980833448e-39,6.8128574640e-06,-2.9262290408e-23,-2.1691960098e-40,6.0183134602e-38,2.2012420775e-09,1.3679979742e-01,6.0756808519e-01,-1.3003912568e-01,-2.5809068233e-02,3.7472344935e-02,1.4758054167e-02,5.3045526147e-03,9.0868165717e-03,1.7257969826e-02,2.4121390283e-01,4.7060403228e-01
-4.0381217846e-41,-1.9940477147e-41,8.4528081328e-18,-2.2637455459e-23,1.5551834565e-39,6.3549067526e-39,-2.2607960878e-39,-3.7280887033e-39,-2.6488478624e-39,1.0900700754e-40,1.9004774143e-10,-6.5110102296e-02,1.7941476405e-01,5.8072298765e-01,-6.1588518322e-02,-5.2958179265e-02,5.4507955909e-02,-1.6923138499e-01,-1.4499938488e-01,-1.1640024930e-01,-1.7452491820e-01,-9.2988424003e-02
-6.1438081454e-39,-8.2286859993e-08,-3.4190701621e-40,-1.8452438308e-40,2.5455161137e-39,9.9158401673e-39,-1.5892546273e-38,-4.0717529478e-41,2.8379376759e-40,-4.9226645336e-15,-1.7143892589e-16,-1.6390826553e-02,-6.0671932995e-02,5.9237759560e-02,6.7045438290e-01,-1.3065220416e-01,-2.0822720230e-01,-1.0490446538e-01,1.6034927964e-01,-1.2171019800e-02,-2.7596920729e-02,-2.5091320276e-01
-3.3384796663e-13,-2.2024572301e-39,5.6361859624e-11,1.9804551196e-40,-6.9252170107e-42,-3.3742846631e-40,-5.5081378347e-10,6.9571785659e-17,3.3662832489e-40,-2.4154434008e-09,4.0825446458e-15,-9.9054388702e-02,1.0537012666e-01,-2.5969589129e-02,1.5868821740e-01,7.0088791847e-01,-8.8069818914e-02,2.7700090781e-02,1.0319457389e-02,-1.9038698077e-01,1.8343392760e-02,3.4194013476e-01
1.3303319335e-08,2.1788327393e-39,-7.4319265354e-41,2.5868796418e-39,-9.2634017888e-17,-1.7133634226e-15,1.2022957254e-38,7.9874222661e-39,-9.8150307558e-39,-3.3531658454e-15,2.4187717801e-11,1.6016264260e-01,-1.6198877245e-02,-5.4641816765e-02,1.9797468185e-01,8.0980435014e-02,6.5365201235e-01,-4.1576065123e-02,4.6975914389e-02,3.6732327193e-02,8.2414276898e-02,4.1284227371e-01
6.4625082578e-41,-2.6537207746e-20,-2.7279307018e-38,8.8796079789e-41,-9.5513623819e-06,-2.4006274577e-39,-4.9111800374e-15,-1.1229247791e-38,-8.4081817482e-39,2.9830281189e-40,-8.9129901376e-12,-5.8518435806e-02,5.3306464106e-02,9.5990756527e-03,2.6321712881e-02,-4.4163186103e-02,1.8358303234e-02,6.9695860147e-01,4.3348129839e-02,1.5112358145e-02,-2.9344347119e-01,6.4951643348e-02
2.5274384825e-06,-2.4962576701e-39,-3.5502457113e-39,1.0761525192e-38,1.4683120264e-16,-6.7610534943e-39,8.3962931320e-39,5.6519804104e-38,1.0496377102e-38,-5.4816806081e-39,2.1115017494e-39,-4.2196821421e-02,-3.0445592478e-02,7.4793376029e-02,-1.9189958274e-01,2.5615060702e-02,2.5319864973e-02,-1.8836067989e-02,6.6645485163e-01,4.0350276977e-02,9.3806788325e-02,1.3872671872e-02
-3.8683705498e-05,1.1830970870e-08,2.4570507403e-40,-3.7566177387e-38,1.9030194087e-12,-2.6846479159e-05,-2.4546150488e-22,1.1868017084e-40,-1.3123204780e-12,-7.1858585251e-42,-5.2219135039e-39,-9.8035886884e-02,2.6887496933e-02,1.5281829238e-01,8.8108874857e-02,9.6192918718e-02,-9.7682498395e-02,1.7251911759e-01,-2.9292916879e-03,6.8766689301e-01,3.1356610358e-02,-5.9798717499e-02
-7.5908337812e-41,8.1539958961e-21,1.4942879298e-38,-1.1798372550e-40,2.2636253866e-21,-4.3592447420e-39,-1.8918930567e-40,-1.6252259589e-41,2.2320017128e-18,1.1775412077e-06,3.2437176859e-13,2.7946339920e-02,-1.2304159254e-01,1.2585282326e-01,1.0958895087e-01,-6.4211614430e-02,-4.9862302840e-02,1.4441803098e-01,-6.5159108490e-03,-9.2403396964e-02,6.0177516937e-01,5.5676963180e-02
-1.3826590930e-06,4.4951833048e-39,8.3860280603e-38,1.9230607371e-39,3.2494429830e-40,5.3452529922e-41,1.1783356236e-38,2.0447803243e-39,1.7958340470e-40,4.0516169975e-06,1.0253681103e-04,-1.6828095540e-02,-6.9322250783e-03,-2.6739281602e-03,-2.7744084597e-02,-1.7104251310e-03,-7.8101451509e-03,-2.4222359061e-03,4.5625264756e-03,-1.2326424010e-02,3.2715455163e-03,-8.8627141714e-01
-7.0140803528e-39,-3.4028953700e-12,2.6781335990e-40,1.3445324241e-38,-1.4369589962e-07,-7.2110524764e-25,-1.0284377915e-19,-1.0818036756e-38,1.3967862833e-40,1.4770067144e-21,-9.3496679436e-39,5.8505612184e-39,-5.4452048090e-38,2.4413842235e-40,1.8748644777e-39,1.4381946529e-40,-1.5052300296e-04,-3.3139230027e-07,-1.2485185361e-38,-2.7897596334e-39,-5.1856450971e-41,-1.0270983849e-38
-1.3418587466e-38,1.0401137851e-40,4.9079105440e-39,9.0246563829e-39,-2.1984271530e-24,-5.6008414243e-39,3.5116427412e-39,3.3026362727e-40,-2.8426894790e-39,-2.6660824323e-40,-1.4114018263e-40,-4.1429192916e-39,1.5899552766e-40,-2.2565013883e-38,-6.7025198561e-39,3.3287898269e-38,-7.8027829766e-39,2.0009757343e-38,-1.5211849050e-32,8.6805983736e-39,3.2051772347e-10,-5.4441594404e-39
2.0945903867e-17,-1.6510132138e-38,2.0097482831e-38,3.1793276130e-39,-4.2920370664e-41,-2.0721539892e-38,-2.6985757410e-38,-4.4232560559e-39,8.5493807854e-39,-1.8101078638e-20,1.9546961272e-11,1.0047139284e-20,-8.6518815642e-39,-2.2993065722e-40,1.7509784831e-40,-5.3462700933e-10,-4.1063819367e-07,-8.7320512506e-41,1.0428622920e-38,-4.3438991225e-39,4.1444579173e-39,4.5050634867e-07
-8.2622939664e-39,5.4094128437e-39,2.1128301804e-39,-1.3845975090e-38,-2.9544278277e-06,-6.3218178920e-41,8.5034407959e-08,3.0663633386e-40,2.6959855810e-38,2.0397943859e-13,-9.0415980814e-39,5.8074040283e-39,-2.6232026992e-40,-8.4428708917e-39,3.0078292566e-25,1.9542368254e-40,1.6112690262e-40,-1.1676011127e-06,-2.7515195996e-40,1.8670549013e-38,-2.1703401541e-14,-2.2248709430e-36
8.1556464693e-07,-1.0937022410e-38,6.1465308684e-39,-1.6802000187e-38,3.2217826629e-06,1.7468367247e-13,2.7442067835e-38,6.4295679348e-39,3.9883168346e-39,6.2948929553e-06,-1.0478170031e-38,-6.4718338991e-39,-2.7406403224e-14,1.4677538698e-13,-3.7496196542e-39,2.2460299052e-38,-1.2814802176e-05,-2.4733198155e-40,-1.9212844857e-11,-1.2560436090e-13,2.2734386026e-40,5.6301113246e-24
