-4.6537711462e-09,2.8528065741e-05,-8.1570158141e-39,1.8076545035e-12,1.4447961700e-38,1.7607774794e-08,2.4898831634e-40,-6.3546713345e-39,-2.3234554289e-38,-5.3725194577e-39,2.7388939005e-40,7.4795073885e-17,5.0511204445e-41,5.1464659131e-38,3.8269166788e-39,4.6134585003e-39,3.8150336678e-39,4.3730685514e-39,2.9727145622e-40,3.1931388107e-41,-1.8823760425e-18,-8.4364091890e-06
1.3310970565e-16,9.2191425968e-42,-3.9245227220e-39,3.3668437683e-40,2.2583550259e-39,5.4974185911e-39,-2.6088043725e-08,-4.0115651245e-07,7.4814119894e-39,-7.7037043411e-10,-4.5685132534e-41,2.4527627670e-40,5.1409030384e-39,-3.6642777751e-39,-1.2211692529e-16,4.3785780557e-11,-6.8929100746e-39,5.5314562815e-06,-7.0105420742e-39,-1.1625590560e-05,-1.1575209209e-15,-2.2626345914e-40
6.0528358491e-39,-4.6140898883e-17,3.7004859262e-39,7.5884655868e-39,-3.3350146750e-39,-1.6604781441e-38,-8.1053905773e-39,6.3997300866e-42,1.2667037468e-40,-3.8655757008e-39,1.2383686540e-16,-2.3439379283e-40,-8.3561390056e-05,3.2208424813e-40,-3.9484975375e-39,7.1975229335e-39,7.0710193133e-39,-6.7934949550e-42,-3.3345858776e-40,-1.2959565529e-38,-2.3819983156e-38,1.6032093180e-38
1.5231693918e-40,4.6140232236e-39,-4.6611994264e-09,1.3858722702e-38,-2.8284374842e-10,-2.2067377766e-38,-2.4848665148e-40,5.2933054568e-39,4.4460159455e-39,-5.8267601640e-39,5.0022081216e-39,-7.6481248053e-26,-3.4845122016e-39,-1.1943838795e-14,4.8378428182e-41,-2.6960996467e-39,3.0532976317e-39,1.7399945452e-38,-2.0461662587e-08,3.6268556869e-05,-9.8599525120e-22,4.3934644505e-39
-3.4692296406e-39,-1.0013889021e-38,4.7684832428e-13,1.8722972990e-39,8.4772951898e-41,-4.2787659291e-38,-4.3554766505e-39,7.1601264814e-39,-5.7381085914e-23,-7.8283861008e-39,-1.5332011473e-38,3.0030919103e-39,1.8983268309e-16,-1.0766479455e-18,-1.0069247519e-11,-3.7554798844e-41,4.9747148296e-05,-5.9835444427e-43,-2.1777226307e-38,1.7795704821e-07,-3.0492534843e-40,-4.1801517918e-39
-1.1587816246e-38,6.0979548571e-39,-3.4019322818e-40,-1.3100181626e-38,2.5104682378e-40,2.3261554508e-43,-7.8417525629e-07,-1.2665355910e-40,-1.0638325833e-38,-4.3862043232e-41,-1.0874812332e-30,-6.1464291989e-11,-1.7990570334e-40,6.7214989485e-07,-2.6699920550e-40,-2.2859381849e-40,-1.9419110041e-39,9.7048326445e-41,4.3942505790e-39,-2.2575736619e-37,-4.7843339416e-05,5.9102775525e-39
3.2633859027e-40,-2.5749840191e-40,6.0426792379e-41,9.3224182936e-41,6.0443958285e-39,3.9906819893e-07,-1.3253853621e-38,2.3721746376e-15,-1.0105463875e-40,1.1244719527e-40,6.3649117434e-38,1.4995294867e-41,5.1712243346e-39,-7.8314367276e-41,2.5642571400e-11,-1.4832183725e-40,-2.3174365717e-39,-7.4703901377e-14,-9.8139937949e-41,-4.8038919391e-24,-2.9969009737e-40,-2.6508643309e-38
-5.1029834237e-25,-2.4068341070e-11,6.2485902381e-39,1.1996471017e-07,1.5769512268e-40,-2.0985565542e-40,-1.0116779361e-38,6.9751419918e-11,-2.0433973829e-38,-2.6414896442e-40,4.7246066919e-39,-8.2714444454e-41,4.1744681252e-42,-2.3765647228e-08,2.6746009256e-39,-1.1231950895e-38,1.0338852917e-05,-8.8679769306e-08,-4.1392703104e-39,2.8742032802e-40,-1.5310900912e-38,-1.0887623837e-38
-8.4918252536e-39,9.3365714081e-41,1.6902882466e-40,-8.9813422474e-41,4.9841383779e-41,-1.8123273299e-40,8.0668772904e-38,3.9846198444e-14,1.8810499493e-38,6.4436103467e-39,6.9133559988e-10,-4.9188743032e-39,1.3605206790e-41,4.1572153385e-39,1.2292691864e-10,3.2597638781e-13,1.5185809801e-38,-7.1661104920e-15,5.0283829756e-39,8.3727583243e-41,3.4971224865e-40,7.9973913933e-24
-1.0470891686e-38,-2.4833110736e-40,-1.9478048654e-43,4.0329215660e-39,3.1357990788e-39,1.0760583519e-38,-2.4302298877e-40,-1.8875317975e-10,3.0365997592e-40,-2.2454406592e-40,-3.6258597764e-41,-3.2730688751e-40,2.7345237186e-07,-7.3120860894e-39,-1.5221044049e-40,2.5753609684e-39,1.3882642014e-19,2.8490709922e-39,2.5381522903e-39,-3.3645176128e-42,-1.6200691806e-40,3.5633212273e-39
-2.1661499466e-21,-8.8079932196e-39,-1.3112212454e-19,3.3094465832e-39,2.3391808490e-09,-7.7807361377e-20,-1.8226240710e-39,1.9486456445e-41,-9.6660040654e-39,-4.5339947974e-06,2.8446358826e-43,-1.9066102686e-04,-1.6115212599e-40,5.9049353429e-33,-2.2461132825e-40,-2.1355382220e-39,2.3213910360e-40,3.8894005773e-39,-3.1249586339e-39,1.3248932261e-38,-9.2129138251e-39,-2.5901180425e-40
-7.9612809420e-01,-7.6986014843e-02,-6.1186198145e-02,1.7457639799e-02,1.0213503242e-01,-1.5136781335e-01,1.7698878050e-01,1.4624603093e-01,1.3078832626e-01,8.1643536687e-02,4.2630904354e-03,-3.3720355791e-39,3.5013403949e-40,2.6572822779e-40,1.8690504904e-39,1.3657394220e-06,-1.5753957996e-06,-3.0907459319e-40,-1.3357176962e-41,7.7341866141e-41,-7.2450039877e-15,6.8035843040e-41
1.6091042757e-01,-9.4604760408e-01,-1.8846921623e-01,-7.1082383394e-02,6.9610081613e-02,1.8247975409e-01,-1.4453507960e-01,-1.6085505486e-02,-2.5340130553e-02,4.2521777749e-01,-1.8814548850e-02,-1.1262133463e-38,-1.9947994537e-13,-2.7520548956e-39,9.1503149495e-18,-4.7680040533e-23,1.7385512078e-38,-6.0647693069e-39,-1.3303749655e-38,5.7135097626e-22,2.4426033532e-41,4.7823519450e-11
-2.4565666914e-01,2.5823363662e-01,-6.5771675110e-01,4.6493101865e-02,-4.4932805002e-02,1.7172344029e-01,5.2934722044e-04,-1.5273563564e-01,-1.9342172146e-01,-1.9796681404e-01,1.4494376257e-02,5.1556124684e-39,-1.1549344998e-38,1.1504919874e-14,-8.3501469723e-39,-7.4403581483e-39,-3.3519339526e-40,-2.7672982203e-40,-2.7814331179e-39,1.1628739594e-04,1.2555510926e-38,1.2718278413e-06
1.1099569499e-01,5.6194183417e-03,1.5314270556e-01,-1.0223619938e+00,-4.5073926449e-02,-2.2012205422e-01,-3.6722324789e-02,3.6716434360e-01,-1.5220880508e-01,1.0263672099e-02,5.1164053380e-02,2.0817157493e-39,-7.2093344782e-39,-5.5950940805e-06,1.4569179196e-11,-3.7576813243e-39,5.6971067051e-38,5.6220094389e-41,-1.3130633243e-38,2.8703497094e-39,-1.8423291300e-40,-3.8657802904e-39
-1.6077983379e-01,1.5574167669e-01,2.7238970622e-02,2.9960843921e-01,-8.2403522730e-01,-7.5856884941e-03,1.4326643944e-01,-2.4240806699e-02,-1.5505965054e-01,4.8624731600e-02,-2.9277734458e-02,1.9001747306e-40,-1.9253572070e-09,2.9973367775e-39,-6.1447546073e-19,2.3496412130e-40,5.9341178432e-39,-2.1166893563e-40,2.1972877420e-25,1.7705665222e-15,-9.4895011987e-14,-1.5463837225e-38
1.3514956832e-01,2.1051440854e-03,8.7356381118e-02,3.3448651433e-01,2.1437014639e-01,-9.6791702509e-01,5.1259815693e-02,-3.2933380455e-02,7.3892168701e-02,-4.4251956046e-02,-1.4484358020e-02,-2.6984244008e-40,6.0218391271e-39,-8.8766022310e-11,2.8300158554e-38,3.4248953598e-39,2.7255521378e-39,-2.0738656753e-40,-3.1723543931e-11,7.8234689445e-39,5.4713558410e-39,-3.3886199464e-41
-3.6822725087e-02,1.0295348475e-03,1.6085308790e-01,1.5807312727e-01,-3.1495671719e-02,1.1887990683e-01,-8.3895599842e-01,-2.7327397838e-02,-1.0586662591e-01,-2.7946683764e-01,-2.3343818262e-02,-3.0124413737e-40,8.0241615093e-39,-1.7534937058e-08,1.9122679364e-40,3.0883777375e-40,3.3768243156e-05,-6.2870623803e-23,1.1884692536e-40,5.1518738041e-41,6.9732759428e-39,-4.2226810137e-07
1.3429980725e-02,-1.1877144128e-01,1.1819328368e-01,-1.8749803305e-01,1.8903713499e-04,-3.2765064389e-02,-9.7753696144e-02,-9.3993943930e-01,4.7188956290e-02,3.2687306404e-02,-2.3855915293e-02,1.1083202480e-06,-5.7667341430e-39,2.0251342270e-11,-4.9660153849e-39,-6.8698580747e-28,5.1132367673e-08,-6.6836177412e-39,2.1830828776e-41,1.2016754258e-10,-1.6174414657e-38,-5.8415872672e-07
-5.0064008683e-02,-7.1846224368e-02,1.1263093352e-01,-3.0097024515e-02,2.0440641046e-01,-1.5503609180e-01,7.2336405516e-02,1.9577620551e-02,-9.3190264702e-01,1.8710201979e-01,1.3756332919e-02,-3.3209356065e-17,-6.3428129415e-09,2.7211657933e-38,1.7157872603e-16,6.8957378949e-39,3.4847955684e-12,5.4030915863e-39,-1.2884518990e-40,1.5256249753e-04,3.9659549137e-41,2.9930698237e-39
4.1170619428e-02,-5.6282568723e-02,2.1805262566e-01,2.0487852395e-01,-2.0331487060e-02,-1.9993938506e-01,3.1134447455e-01,-1.5297377110e-01,-1.1066496372e-02,-8.0565929413e-01,-2.7650138363e-02,-9.4837077469e-41,-2.9197034413e-40,3.0973502515e-39,-7.8997318108e-39,2.5962581276e-05,-1.1218403142e-38,1.8701756909e-16,2.4445749801e-38,7.8745053216e-17,6.8118519649e-39,8.8791875893e-41
-1.3078115379e-38,-1.0438054779e-37,-5.4172492270e-08,-9.0136197562e-39,1.8937549620e-38,-1.3511039533e-40,-3.0929838055e-39,-5.4081656880e-39,-4.8712637193e-20,-2.0263476443e-40,3.9389434845e-39,-1.7235830981e-40,1.9405753520e-15,1.3643237850e-19,-3.1698071912e-40,-4.8030485774e-39,6.8459035176e-41,-1.5812812391e-40,-2.6853895225e-39,-9.6148692831e-41,2.9503918777e-40,-1.2050623627e-04
