5.2010597229e+01,4.4839683533e+01,5.4896892548e+01,5.8579086304e+01,5.8718391418e+01,5.7637081146e+01,4.2948589325e+01,2.7451953888e+01,8.7571554184e+00,3.8316504955e+00,2.0651202202e+00,1.3469655514e+00,1.0187824965e+00,9.3897116184e-01,7.3020637035e-01
3.2970817566e+01,2.8442581177e+01,3.8941574097e+01,5.2232402802e+01,4.8993385315e+01,4.5811244965e+01,3.1590389252e+01,1.7703374863e+01,7.0029487610e+00,3.0501940250e+00,1.9047476053e+00,1.2844303846e+00,8.6601758003e-01,7.9489791393e-01,6.2253737450e-01
1.9365684509e+01,1.8964708328e+01,2.6663768768e+01,2.9292306900e+01,2.5013984680e+01,3.7249542236e+01,2.3782814026e+01,1.3463957787e+01,6.0853643417e+00,2.8673536777e+00,1.2993971109e+00,9.8077142239e-01,7.2500681877e-01,5.4476749897e-01,5.3547286987e-01
1.3360976219e+01,1.4735616684e+01,1.9912359238e+01,2.0498634338e+01,2.3525585175e+01,2.3385486603e+01,1.8163181305e+01,1.0863298416e+01,5.2963142395e+00,2.3035478592e+00,1.3205777407e+00,7.2445249557e-01,5.9247887135e-01,4.5216557384e-01,4.2924612761e-01
9.9890432358e+00,1.3915966034e+01,1.7794458389e+01,1.8013574600e+01,1.7554615021e+01,1.8844339371e+01,1.5233102798e+01,9.3788690567e+00,4.1003403664e+00,2.3000028133e+00,1.4025511742e+00,6.6934484243e-01,4.8854368925e-01,4.3727806211e-01,4.9111443758e-01
9.2782039642e+00,9.2425470352e+00,1.0740432739e+01,1.4405380249e+01,1.6132869720e+01,1.7313863754e+01,1.4432857513e+01,7.9669437408e+00,5.9095830917e+00,1.9367461205e+00,8.4469360113e-01,6.7653226852e-01,3.7256851792e-01,3.6336818337e-01,2.5382861495e-01
7.2953200340e+00,7.9687652588e+00,9.7321996689e+00,1.1756514549e+01,1.3383483887e+01,1.4638511658e+01,1.3342121124e+01,8.3553113937e+00,3.6727397442e+00,1.5727980137e+00,8.3404237032e-01,6.7792552710e-01,3.8215997815e-01,3.1212612987e-01,2.5384810567e-01
6.3997917175e+00,7.2615995407e+00,8.0649900436e+00,1.0470805168e+01,1.1590261459e+01,1.3478857040e+01,1.0569895744e+01,6.8187479973e+00,3.3282129765e+00,1.4355094433e+00,8.4329199791e-01,4.7035828233e-01,7.0213711262e-01,5.5674707890e-01,1.5601558983e-01
4.6543049812e+00,5.6880846024e+00,7.6810011864e+00,9.2365589142e+00,1.1295300484e+01,1.2945864677e+01,1.1995974541e+01,7.5770592690e+00,3.3109359741e+00,1.3298521042e+00,6.1580896378e-01,4.4750088453e-01,2.0906332135e-01,5.7102602720e-01,4.1286802292e-01
4.1079006195e+00,5.1500697136e+00,6.2853870392e+00,8.3823795319e+00,1.0516880989e+01,1.2476522446e+01,1.0734148979e+01,7.4391641617e+00,3.2388284206e+00,1.2914861441e+00,6.1552262306e-01,3.6422681808e-01,3.1816670299e-01,2.2365300357e-01,3.5614800453e-01
3.9389619827e+00,4.7262101173e+00,5.8996262550e+00,7.9258384705e+00,9.8413305283e+00,1.2226071358e+01,1.1490883827e+01,7.3708381653e+00,3.1854023933e+00,1.2631820440e+00,5.6778967381e-01,3.0040702224e-01,4.7813639045e-01,1.2915897369e-01,2.1887215972e-01
3.5743145943e+00,4.7124814987e+00,5.4606637955e+00,7.4458589554e+00,8.8191738129e+00,1.2132289886e+01,1.1184761047e+01,7.0326814651e+00,2.9497551918e+00,1.2227234840e+00,5.6081455946e-01,2.9668271542e-01,1.8042628467e-01,1.3604900241e-01,6.8061119318e-01
3.4497940540e+00,4.0714845657e+00,5.0189123154e+00,7.3009390831e+00,9.3723230362e+00,1.0614104271e+01,8.9116210938e+00,7.0901484489e+00,3.1091451645e+00,1.2124245167e+00,5.5431193113e-01,2.8964069486e-01,1.7766359448e-01,3.7427237630e-01,7.0510908961e-02
3.1952452660e+00,3.9609944820e+00,4.9992575645e+00,6.9063997269e+00,9.1489915848e+00,1.1380540848e+01,1.0981417656e+01,7.0802278519e+00,3.0862815380e+00,1.1984525919e+00,5.5223029852e-01,2.9247641563e-01,1.7153021693e-01,1.3090825081e-01,8.1245169044e-02
3.1209454536e+00,3.7667479515e+00,4.8151459694e+00,6.7292332649e+00,9.2666835785e+00,1.1445028305e+01,1.0800133705e+01,6.9469456673e+00,3.0638358593e+00,1.2017419338e+00,5.4440730810e-01,2.8506100178e-01,1.6184689105e-01,1.0680942237e-01,7.0010788739e-02
