3.5874716187e+02,3.1711999512e+02,2.5902508545e+02,2.0038096619e+02,1.4254292297e+02,6.9174705505e+01,3.8126441956e+01,1.5468759537e+01,6.0688381195e+00,2.5580501556e+00,1.5554701090e+00,1.0694559813e+00,8.8937187195e-01,7.9535907507e-01,6.7105966806e-01
2.1809059143e+02,2.1655725098e+02,1.9027174377e+02,1.3114067078e+02,8.5377662659e+01,5.8071350098e+01,3.0104602814e+01,1.3493627548e+01,5.2882862091e+00,2.6154623032e+00,1.3183436394e+00,1.0097156763e+00,7.7300536633e-01,6.3971054554e-01,5.4564386606e-01
1.7932289124e+02,1.6333387756e+02,1.2570735168e+02,8.5549194336e+01,7.8825912476e+01,4.1795211792e+01,2.3810419083e+01,1.1968735695e+01,4.6346096992e+00,2.5335040092e+00,1.1311211586e+00,8.5150164366e-01,6.0652828217e-01,5.1526188850e-01,5.0274926424e-01
1.3593803406e+02,1.2166620636e+02,7.9834800720e+01,9.0197921753e+01,5.2729839325e+01,3.7306549072e+01,2.3054248810e+01,1.0161507607e+01,4.4386782646e+00,1.8121078014e+00,1.2160601616e+00,6.7329430580e-01,5.4684644938e-01,4.1974705458e-01,4.0084996819e-01
7.5955894470e+01,6.9474555969e+01,6.2650234222e+01,5.4506465912e+01,4.8029605865e+01,3.1855203629e+01,2.0125213623e+01,9.5684356689e+00,3.7425773144e+00,1.7255170345e+00,1.0890536308e+00,6.1757940054e-01,4.3706020713e-01,3.8001781702e-01,3.9961776137e-01
7.2172088623e+01,6.7920555115e+01,5.5415706635e+01,5.0243022919e+01,4.4582855225e+01,3.2127143860e+01,2.0371549606e+01,8.7558641434e+00,3.5221934319e+00,1.7707070112e+00,8.0376070738e-01,5.6473183632e-01,3.4706991911e-01,3.4981304407e-01,2.5357714295e-01
5.4041213989e+01,4.8542209625e+01,4.8027435303e+01,4.8128772736e+01,4.0881851196e+01,3.1391378403e+01,1.9555377960e+01,7.9505734444e+00,3.4741230011e+00,1.3708249331e+00,7.6526051760e-01,7.5728839636e-01,4.2084538937e-01,2.7446633577e-01,2.7457678318e-01
4.1611244202e+01,4.3236370087e+01,4.4750331879e+01,4.1274375916e+01,3.6328639984e+01,3.0577833176e+01,1.7645219803e+01,8.5889320374e+00,3.3607275486e+00,1.3903222084e+00,7.0765548944e-01,4.0912237763e-01,3.3196529746e-01,4.7176340222e-01,1.5211582184e-01
3.6928539276e+01,3.8721969604e+01,4.1512027740e+01,4.0537639618e+01,3.8774917603e+01,2.9542585373e+01,1.9056753159e+01,9.0017728806e+00,3.3782081604e+00,1.2810695171e+00,5.8665740490e-01,6.9520002604e-01,2.0479720831e-01,2.4648492038e-01,1.9318993390e-01
3.4881259918e+01,3.7502979279e+01,3.9460140228e+01,4.0056324005e+01,3.7983440399e+01,2.9371295929e+01,1.7641229630e+01,8.9604101181e+00,3.1873037815e+00,1.2596391439e+00,5.7916164398e-01,3.7722650170e-01,2.6518851519e-01,1.7996494472e-01,2.4799989164e-01
3.1828311920e+01,3.5978603363e+01,3.8507446289e+01,3.9439613342e+01,3.7299613953e+01,2.9892227173e+01,1.8834375381e+01,8.9698753357e+00,3.2364542484e+00,1.2450776100e+00,5.6088852882e-01,2.9559159279e-01,4.8795333505e-01,1.2525463104e-01,2.5394099951e-01
3.1693220139e+01,3.5721809387e+01,3.7224990845e+01,3.9236202240e+01,3.6039440155e+01,2.9309000015e+01,1.8677648544e+01,8.4547004700e+00,3.1272907257e+00,1.2188032866e+00,5.5588644743e-01,3.0371910334e-01,1.7855313420e-01,1.3382557034e-01,6.1903172731e-01
3.0132278442e+01,3.4329833984e+01,3.7164611816e+01,3.9167572021e+01,3.6428337097e+01,2.8514436722e+01,1.3398094177e+01,8.7899484634e+00,3.2748579979e+00,1.2140092850e+00,5.4796940088e-01,2.9236119986e-01,1.7900156975e-01,1.8684089184e-01,6.9648094475e-02
2.9753143311e+01,3.3691677094e+01,3.6664833069e+01,3.8653198242e+01,3.6101184845e+01,2.8579664230e+01,1.8045413971e+01,8.7970676422e+00,3.2550852299e+00,1.2026379108e+00,5.4684388638e-01,2.9055878520e-01,1.6784968972e-01,1.3316722214e-01,8.2043923438e-02
2.9559421539e+01,3.3694999695e+01,3.6576126099e+01,3.8168720245e+01,3.5824600220e+01,2.9035335541e+01,1.7139995575e+01,8.3023900986e+00,2.8926963806e+00,1.1996499300e+00,5.4385459423e-01,2.8865936399e-01,1.6095381975e-01,1.0463337600e-01,7.5636379421e-02
