4.1095062256e+02,3.6301782227e+02,2.9601901245e+02,2.2841426086e+02,1.6180676270e+02,7.7621063232e+01,4.2063930511e+01,1.6544212341e+01,6.2446885109e+00,2.5696437359e+00,1.5560903549e+00,1.0694800615e+00,8.8937282562e-01,7.9535907507e-01,6.7105966806e-01
2.4976031494e+02,2.4783839417e+02,2.1747964478e+02,1.4937844849e+02,9.6745941162e+01,6.5235397339e+01,3.3255641937e+01,1.4454624176e+01,5.4418315887e+00,2.6246628761e+00,1.3190591335e+00,1.0097428560e+00,7.7300655842e-01,6.3971060514e-01,5.4564386606e-01
2.0536370850e+02,1.8692532349e+02,1.4360185242e+02,9.7376441956e+01,8.9448539734e+01,4.6890182495e+01,2.6257070541e+01,1.2819001198e+01,4.7714934349e+00,2.5407915115e+00,1.1318531036e+00,8.5155582428e-01,6.0652977228e-01,5.1526194811e-01,5.0274926424e-01
1.5564064026e+02,1.3917564392e+02,9.1088043213e+01,1.0280856323e+02,5.9716266632e+01,4.1885242462e+01,2.5456380844e+01,1.0862870216e+01,4.5702137947e+00,1.8235989809e+00,1.2167966366e+00,6.7332994938e-01,5.4686063528e-01,4.1974735260e-01,4.0084996819e-01
8.6829292297e+01,7.9353569031e+01,7.1448280334e+01,6.2010299683e+01,5.4411293030e+01,3.5768161774e+01,2.2247455597e+01,1.0252071381e+01,3.8550536633e+00,1.7398328781e+00,1.0901013613e+00,6.1788886786e-01,4.3707793951e-01,3.8001915812e-01,3.9961829782e-01
8.2515945435e+01,7.7588470459e+01,6.3204753876e+01,5.7155200958e+01,5.0568336487e+01,3.6138233185e+01,2.2567302704e+01,9.3763227463e+00,3.6366329193e+00,1.7866052389e+00,8.0757296085e-01,5.6623053551e-01,3.4707137942e-01,3.4981492162e-01,2.5357711315e-01
6.1718330383e+01,5.5381076813e+01,5.4762557983e+01,5.4776058197e+01,4.6382995605e+01,3.5350601196e+01,2.1675451279e+01,8.4963293076e+00,3.5888955593e+00,1.3823242188e+00,7.8497236967e-01,7.5750458241e-01,4.2090326548e-01,2.7446645498e-01,2.7485585213e-01
4.7471275330e+01,4.9314582825e+01,5.1014999390e+01,4.6925941467e+01,4.1188743591e+01,3.4443714142e+01,1.9541296005e+01,9.2369585037e+00,3.4774308205e+00,1.4092433453e+00,7.0888441801e-01,4.1820052266e-01,3.3364444971e-01,4.7200009227e-01,1.5211580694e-01
4.2108116150e+01,4.4155632019e+01,4.7336368561e+01,4.6161705017e+01,4.4026893616e+01,3.3281116486e+01,2.1135892868e+01,9.6840038300e+00,3.4896569252e+00,1.2901105881e+00,5.8717650175e-01,6.9535493851e-01,2.0481294394e-01,2.4648492038e-01,1.9590216875e-01
3.9769035339e+01,4.2766109467e+01,4.4991760254e+01,4.5618507385e+01,4.3132961273e+01,3.3092567444e+01,1.9560695648e+01,9.6399250031e+00,3.2953295708e+00,1.2687875032e+00,5.7964253426e-01,3.7736797333e-01,2.6518958807e-01,1.8019592762e-01,2.5076660514e-01
3.6261753082e+01,4.1024188995e+01,4.3907115936e+01,4.4925067902e+01,4.2351982117e+01,3.3690921783e+01,2.0894922256e+01,9.6549777985e+00,3.3443360329e+00,1.2541580200e+00,5.6134158373e-01,2.9560947418e-01,5.3977996111e-01,1.2525469065e-01,2.5533306599e-01
3.6116031647e+01,4.0731609344e+01,4.2442596436e+01,4.4689083099e+01,4.0915012360e+01,3.3030216217e+01,2.0723182678e+01,9.0939064026e+00,3.2323660851e+00,1.2273750305e+00,5.5634760857e-01,3.0373832583e-01,1.7855381966e-01,1.3394401968e-01,7.2652065754e-01
3.4325496674e+01,3.9144058228e+01,4.2377273560e+01,4.4612289429e+01,4.1368202209e+01,3.2130985260e+01,1.4814946175e+01,9.4591121674e+00,3.3833203316e+00,1.2224804163e+00,5.4841470718e-01,2.9237949848e-01,1.7900227010e-01,1.8684087694e-01,6.9648094475e-02
3.3893318176e+01,3.8411174774e+01,4.1809097290e+01,4.4032039642e+01,4.0996604919e+01,3.2210800171e+01,2.0020425797e+01,9.4671506882e+00,3.3621518612e+00,1.2111175060e+00,5.4731029272e-01,2.9057821631e-01,1.6785034537e-01,1.3317903876e-01,8.2045532763e-02
3.3671043396e+01,3.8421936035e+01,4.1713340759e+01,4.3478000641e+01,4.0686199188e+01,3.2724937439e+01,1.9008710861e+01,8.9348411560e+00,2.9932932854e+00,1.2082449198e+00,5.4431593418e-01,2.8867796063e-01,1.6095446050e-01,1.0463339090e-01,7.5636379421e-02
