5.9648412029e+30,6.2594465979e+26,3.6697185735e+15,9.5452160000e+09,5.3996188000e+07,1.8926861250e+06,4.5019311523e+03,3.2155281067e+01,2.0833561420e+00,2.0306015015e+00,2.1576962471e+00,1.9010610580e+00,1.9675903320e+00,1.8410042524e+00,1.8204629421e+00
8.3960923413e+18,2.2464038912e+10,1.0065092500e+06,1.6951608887e+03,1.7572614670e+01,2.3440454006e+00,1.2432200909e+00,1.0974711180e+00,1.1280577183e+00,1.0898947716e+00,1.0033565760e+00,9.2666608095e-01,9.9448305368e-01,7.9846316576e-01,8.6926078796e-01
1.1482366574e+17,3.0763628800e+08,8.0631679688e+03,7.0865234375e+02,2.2714400291e+00,4.8229235411e-01,4.2324113846e-01,3.6813208461e-01,2.8594666719e-01,2.6876565814e-01,3.1805258989e-01,3.2401752472e-01,2.0507925749e-01,1.7864687741e-01,2.5755363703e-01
2.2839029762e+16,1.2723496250e+06,5.7604882812e+04,5.3912715912e+01,2.9486585617e+01,3.6988186836e-01,1.7845265567e-01,2.2534544766e-01,1.9356493652e-01,1.2470215559e-01,1.7083576322e-01,1.0277263820e-01,1.5089720488e-01,1.0703521222e-01,8.6337737739e-02
5.7226994647e+12,5.1709871875e+05,1.5236997070e+03,6.3924049377e+01,5.3684800863e-01,1.3133770227e-01,1.7553225160e-01,1.6290134192e-01,1.5004427731e-01,8.4104008973e-02,1.4079317451e-01,1.2472686172e-01,1.2369389832e-01,1.2397500128e-01,6.1659991741e-02
8.5443425075e+12,6.8059095000e+06,1.6786345703e+04,9.1863098145e+00,5.6064343452e-01,1.8075704575e-01,8.5782706738e-02,1.4675453305e-01,1.2654639781e-01,1.2914110720e-01,1.1809480935e-01,4.9733087420e-02,4.7470800579e-02,5.1690962166e-02,9.6773087978e-02
7.7992418502e+15,6.6065609375e+04,6.1966625977e+02,5.7399373055e+00,6.0447323322e-01,8.3390146494e-02,7.2396129370e-02,1.2245357037e-01,5.5229879916e-02,5.3171724081e-02,1.0288558900e-01,4.4126562774e-02,4.6046193689e-02,9.1905906796e-02,9.1594651341e-02
6.5319200358e+11,2.9870531250e+05,3.8201489258e+03,7.9299402237e+00,1.0542799234e+00,9.6383363008e-02,5.8919150382e-02,5.2335735410e-02,1.0665276647e-01,4.3990753591e-02,9.8713077605e-02,3.7337120622e-02,8.8071554899e-02,8.5427008569e-02,8.3892069757e-02
9.0878393600e+08,2.0610275000e+05,1.5060565186e+03,1.1864782715e+02,5.1302886009e-01,3.4824970365e-01,1.1448580027e-01,4.3024573475e-02,3.9390172809e-02,1.0054259747e-01,9.1488800943e-02,3.2271560282e-02,8.7756976485e-02,2.6194849983e-02,7.9374745488e-02
9.0801310000e+06,2.0876933594e+03,4.3165218353e+01,2.3111412048e+01,2.6579999924e-01,1.2802276015e-01,4.4605672359e-02,1.0196748376e-01,9.8236173391e-02,9.0598955750e-02,8.6123652756e-02,2.6697186753e-02,7.9825699329e-02,2.8292778879e-02,7.4482813478e-02
1.8802052000e+07,1.4300861816e+03,3.2473830566e+03,2.2535807800e+02,1.0915000737e-01,1.2558585405e-01,3.9744950831e-02,9.9560216069e-02,3.1203819439e-02,8.7372571230e-02,8.7903119624e-02,2.4418385699e-02,8.2551136613e-02,2.3979336023e-02,7.3688738048e-02
1.0626647200e+08,8.0142968750e+04,3.3347122192e+01,2.5758500099e+00,1.1317300797e+00,1.3197098672e-01,1.0031066835e-01,3.1304191798e-02,2.7000004426e-02,8.0991938710e-02,8.2305729389e-02,2.1748945117e-02,2.1396405995e-02,2.1135184914e-02,7.1802370250e-02
9.3149376000e+07,5.3203198242e+03,1.4820140381e+03,6.3392691612e+00,3.7054237723e-01,1.1786396056e-01,3.3347990364e-02,9.2840053141e-02,2.6689454913e-02,2.4962857366e-02,2.2561216727e-02,7.9392857850e-02,1.9749632105e-02,7.4379339814e-02,1.7420001328e-02
7.2861993750e+05,1.8842613281e+04,4.0529998779e+02,8.0067085266e+01,9.3010842800e-02,3.8896966726e-02,2.8592750430e-02,2.9760276899e-02,8.4847085178e-02,8.1199198961e-02,7.7161379158e-02,1.8069362268e-02,7.2550036013e-02,7.3029845953e-02,6.8553768098e-02
2.6284963379e+03,2.2398400391e+04,1.0609814453e+03,1.0416141748e+00,1.0742232203e-01,3.6232143641e-02,2.8816146776e-02,8.8064111769e-02,2.0694818348e-02,8.0947279930e-02,7.8212007880e-02,7.3330909014e-02,7.2712332010e-02,6.8450599909e-02,6.8269237876e-02
